held_out_cohort,rank,gene_id,n_nonzero,total_abundance,n_cohorts,prevalence,mean_abundance
YuJ_2015,206,UniRef90_A0A285PPQ3,1189,0.0222039157115999,9,0.9818331957060281,1.8335190513294715e-05
YuJ_2015,207,UniRef90_D4JTZ6,1189,0.021026072356,9,0.9818331957060281,1.736257007101569e-05
YuJ_2015,208,UniRef90_A0A1L5KFG5,1189,0.0137417431358,9,0.9818331957060281,1.1347434463914122e-05
YuJ_2015,209,UniRef90_B0NWG2,1188,0.1593642762849,9,0.9810074318744839,0.00013159725539628404
YuJ_2015,210,UniRef90_Q8A480,1188,0.0847455839973,9,0.9810074318744839,6.997983814805946e-05
YuJ_2015,211,UniRef90_A5Z300,1188,0.0782017283731,9,0.9810074318744839,6.457615885474814e-05
YuJ_2015,212,UniRef90_Q8A485,1188,0.075717438562,9,0.9810074318744839,6.252472218166804e-05
YuJ_2015,213,UniRef90_Q8A466,1188,0.0564282480131,9,0.9810074318744839,4.6596406286622624e-05
YuJ_2015,214,UniRef90_C3R255,1188,0.053364702144699995,9,0.9810074318744839,4.40666409122213e-05
YuJ_2015,215,UniRef90_A0A174XK61,1188,0.042569584577000004,9,0.9810074318744839,3.515242326754749e-05
YuJ_2015,216,UniRef90_A0A015S3B6,1188,0.039557423249900005,9,0.9810074318744839,3.266508938885219e-05
YuJ_2015,217,UniRef90_D4VEF8,1188,0.0390525084843,9,0.9810074318744839,3.2248149037407104e-05
YuJ_2015,218,UniRef90_A8SVC3,1188,0.031260841691999997,9,0.9810074318744839,2.581407241288191e-05
YuJ_2015,219,UniRef90_C7H6U5,1188,0.030612819285,9,0.9810074318744839,2.5278958947151115e-05
YuJ_2015,220,UniRef90_D4JTZ7,1188,0.022286311317,9,0.9810074318744839,1.8403229824112303e-05
YuJ_2015,221,UniRef90_A0A2A7ADF2,1188,0.015065754076300002,9,0.9810074318744839,1.2440754811147812e-05
YuJ_2015,222,UniRef90_N9XGD7,1188,0.0142299279807,9,0.9810074318744839,1.1750559851940544e-05
YuJ_2015,223,UniRef90_A0A174IKQ7,1188,0.014030968775,9,0.9810074318744839,1.1586266535920725e-05
YuJ_2015,224,UniRef90_B0N9J9,1188,0.0135332941504999,9,0.9810074318744839,1.1175304831131214e-05
YuJ_2015,225,UniRef90_A7ACF2,1187,0.09914265892,9,0.9801816680429397,8.186842189925682e-05
YuJ_2015,226,UniRef90_C0B7X5,1187,0.049442210447,9,0.9801816680429397,4.082758913872832e-05
YuJ_2015,227,UniRef90_A0A3E5DLS5,1187,0.048809106058,9,0.9801816680429397,4.0304794432700246e-05
YuJ_2015,228,UniRef90_A0A3E4GX70,1187,0.0460406265841,9,0.9801816680429397,3.8018684214781174e-05
YuJ_2015,229,UniRef90_F3PQ22,1187,0.0446764460316,9,0.9801816680429397,3.689219325483072e-05
YuJ_2015,230,UniRef90_Q8A6M0,1187,0.044524192572,9,0.9801816680429397,3.6766467854665565e-05
YuJ_2015,231,UniRef90_P94598,1187,0.043587477776699995,9,0.9801816680429397,3.5992962656234515e-05
YuJ_2015,232,UniRef90_Q8A6P8,1187,0.0404761247401,9,0.9801816680429397,3.342371985144508e-05
YuJ_2015,233,UniRef90_A0A139L6L7,1187,0.03960507568,9,0.9801816680429397,3.2704439042113954e-05
YuJ_2015,234,UniRef90_A6BKX9,1187,0.0249744501786,9,0.9801816680429397,2.0622997670189928e-05
YuJ_2015,235,UniRef90_A8RVD6,1187,0.0248234227919999,9,0.9801816680429397,2.0498284716762925e-05
YuJ_2015,236,UniRef90_C5EWQ2,1187,0.0225800860289,9,0.9801816680429397,1.8645818355821634e-05
YuJ_2015,237,UniRef90_A0A396FC19,1187,0.022034249891000002,9,0.9801816680429397,1.8195086615194056e-05
YuJ_2015,238,UniRef90_A0A174Z407,1187,0.019187613558999998,9,0.9801816680429397,1.5844437290668868e-05
YuJ_2015,239,UniRef90_A0A174TTF8,1187,0.017668258857,9,0.9801816680429397,1.4589809130470687e-05
YuJ_2015,240,UniRef90_U5F4E0,1187,0.0148433927206,9,0.9801816680429397,1.2257136846077621e-05
YuJ_2015,241,UniRef90_E2SL03,1187,0.011521281051,9,0.9801816680429397,9.513857184971099e-06
YuJ_2015,242,UniRef90_UPI000E4CFF93,1187,0.0066434828214,9,0.9801816680429397,5.485947829397192e-06
YuJ_2015,243,UniRef90_D4LWJ1,1186,0.063946170955,9,0.9793559042113955,5.2804435140379856e-05
